cod producto,linea,rubro,descripcion,pcio_lista,unidad,imagen,,
329284,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS S/R 8x1 1300 c/deriv cocina,6152.92,(C/U),329284,,
329286,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS S/S 8x1 420/350+120x2 calefon,2482.02,(C/U),329286,,
329300,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS/VOLC s/s 8x1 205x2+450/570 calefon,3777.44,(C/U),329300,,
329301,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS/VOLC S/S 8x1 205x2+470x2 calefon,3595.68,(C/U),329301,,
329302,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS/VOLC S/S 8x1 645/100+700x2 calefon,4725,(C/U),329302,,
329303,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS/VOLC S/R 8x1 270/115+250x2 calefon,3375.02,(C/U),329303,,
329304,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS/VOLC S/S 8x1 205x2+470x2 termost,6337.32,(C/U),329304,,
329305,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS/VOLC S/S 170/240+180x2 calef,4037.02,(C/U),329305,,
329306,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA ORBIS/VOLC S/G 8x1 310/240+120x2 8x1 calef,4167.52,(C/U),329306,,
329320,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA PEISA S/S 9x1 305x2+550x2 cald,4527.7,(C/U),329320,,
329340,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA RHEEM S/ANT 11/32 345/465+235x2 termt,4513.56,(C/U),329340,,
329360,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA SEÑORIAL S/S 9x1 230x2+620x2 calef,4815.9,(C/U),329360,,
329361,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA RHEEM S/AM 11/32 165/260+100x2 termt,3197.68,(C/U),329361,,
329362,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA RHEEM S/G 11/32 175/215+65x2 termt,2773.2,(C/U),329362,,
329380,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA UNIVERSAL S/R 9x1 c/t 200x2+800x2 calef,4584.32,(C/U),329380,,
329381,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA UNIVERSAL S/G 9x1 c/t 205x2+80x2 calef,4584.32,(C/U),329381,,
329382,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA UNIVERSAL S/R 9x1 c/t 200x2+720/270 c/prol,4491.36,(C/U),329382,,
329385,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA WHIRLPOOL S/E 465 coax c/derv hlla,2972.62,(C/U),329385,,
329386,GAS,TERMOCUPLAS BIFIDA,TERMOC BIFIDA WHIRLPOOL S/E 1300 coax cocina,3790.4,(C/U),329386,,
330015,GAS,TERMOSTATO PARA TERMOCUPLAS,TERMOSTATO TERMOC BIFIDA LONGVIE 110 sensor analiz,3866.56,(C/U),330015,,
330016,GAS,TERMOSTATO PARA TERMOCUPLAS,TERMOSTATO TERMOC BIFIDA ORBIS/STD 105 sens analiza,1805.92,(C/U),330016,,
330018,GAS,TERMOSTATO PARA TERMOCUPLAS,TERMOSTATO TERMOC BIFIDA RHEEM 80 sensor analiza,1059.56,(C/U),330018,,
330019,GAS,TERMOSTATO PARA TERMOCUPLAS,TERMOSTATO TERMOC BIFIDA UNIVERSAL 125 sens analiza,3866.56,(C/U),330019,,
329220,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR BRAM-METAL S/G 200mm T/PALA,1808.72,(C/U),329220,,
329221,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR EITAR/LONGV S/ESPE 400 t/pala caleft,1160.22,(C/U),329221,,
329230,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR ORBIS S/R 600 C/T T/PALA HLLA,1041.42,(C/U),329230,,
329232,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR SAMSUR S/R 250 C/T COAX. HLLA,966.86,(C/U),329232,,
329233,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR SAMSUR S/R 450 C/T COAX. HLLA,1004.04,(C/U),329233,,
329234,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR MARTIRI/SANSUR S/R 250 S/MAZA coax,1142.3,(C/U),329234,,
329235,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR MARTIRI/SANSUR S/R 450 S/MAZA coax,1004.04,(C/U),329235,,
329248,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR LONGV/DOMEC S/R 500 c/t t/pala hlla,1061.42,(C/U),329248,,
329260,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR LONGV/DOMEC S/R 250 c/t t/pala,992.2,(C/U),329260,,
329599,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR STD S/R C/T 8x1 250 HLLA,1196.26,(C/U),329599,,
329600,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR STD S/R C/T 8X1 1000 Cocina,1609.62,(C/U),329600,,
329601,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR STD S/R C/T 8X1 500 HLLA,1259.24,(C/U),329601,,
329602,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR STD S/R C/T T/PALA 1000 cocina,1104.06,(C/U),329602,,
329603,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR STD S/R C/T T/PALA 250 hornalla,898.46,(C/U),329603,,
329604,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR STD S/R C/T T/PALA 500 hornalla,905.82,(C/U),329604,,
329605,GAS,TERMOCUPLA UNIFILAR,TERMOC UNIFILAR STD S/R C/T T/PALA 1200 COCINA,1196.48,(C/U),,,
330500,GAS,TIRAJES PARA CALEFECTORES,TIRAJE AURORA GRANDE C 159 x 76 ENLOZADO,9494.94,(C/U),330500,,
330501,GAS,TIRAJES PARA CALEFECTORES,TIRAJE AURORA GRANDE C 78 x 152,10388.22,(C/U),,,
330502,GAS,TIRAJES PARA CALEFECTORES,TIRAJE AURORA GRANDE C TBU 78 x 152,14795.36,(C/U),330502,,
330505,GAS,TIRAJES PARA CALEFECTORES,TIRAJE AURORA CHICO C 52 x 100,10388.22,(C/U),,,
330506,GAS,TIRAJES PARA CALEFECTORES,TIRAJE AURORA CHICO C TBU  52 x 100,14795.36,(C/U),,,
330508,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ARTHUR MARTIN 6000 D 80 x 150,10147.4,(C/U),,,
330510,GAS,TIRAJES PARA CALEFECTORES,TIRAJE BULDOG TB 140 X 99 GALVANIZADO,15956.08,(C/U),330510,,
330520,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CARU TB 152 X 75 GALVAIZADO,31913.14,(C/U),330520,,
330530,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CHYC TB 156 X 88 GALVANIZADO,15956.08,(C/U),330530,,
330538,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS TB CH 2500 cal. PARAL. 60x60 ENLOZADO,25037.68,(C/U),330538,,
330539,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS 2500 cal. P 60 x 60 Galvanizado,10552.62,(C/U),330538,,
330540,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS 2500 Cal. P TBU 60 X 60,15462.36,(C/U),330540,,
330541,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS 4000 Cal. P 70 x 70 ENLOZADO,25037.68,(C/U),330541,,
330542,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS 4000 Cal. P 70 x 70,10552.62,(C/U),330541,,
330543,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS 4000 Cal. P TBU 70 x 70,15462.36,(C/U),330543,,
330544,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS 6000 Cal. P 100 x 100 ENLOZADO,25037.68,(C/U),330544,,
330545,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS 6000 Cal. P 100 x 100 Galvanizado,1059.9,(C/U),330544,,
330546,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COPPENS 6000 Cal. P TBU 100 x 100,15462.36,(C/U),330546,,
330550,GAS,TIRAJES PARA CALEFECTORES,TIRAJE COVENTRY TB CAB TELESCOPICA ENLOZ LEG,18346.92,(C/U),330550,,
330560,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CTZ 2500/4000/6000 D 82 x 152 LEGITIMO,19154.14,(C/U),330560,,
330561,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CTZ 2500/4000/6000 TBU ALUMI. C/ACC LEGIT.,49800.38,(C/U),330561,,
330562,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CTZ 2500/4000/6000 D 86 x 155 GALVANIZ.,30447302,(C/U),330562,,
330563,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CTZ 2500/4000/6000 TBU D 86 x 155,14452.38,(C/U),330563,,
330564,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CTZ 2500/4000/6000 D 86 x 155 ENLOZ.,23069.44,(C/U),330564,,
330565,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CTZ 9000 Cal D 100 x 200 ENLOZADO,35029.8,(C/U),330565,,
330566,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CTZ 9000 Cal D 100 x 200 TBU,14452.38,(C/U),330566,,
330567,GAS,TIRAJES PARA CALEFECTORES,TIRAJE CTZ 9000 Cal D 100 x 200 Galvanizado,15195.76,(C/U),330565,,
330580,GAS,TIRAJES PARA CALEFECTORES,TIRAJE DIXELL TB CH C 101 x 52 GALV,31913.14,(C/U),330580,,
330581,GAS,TIRAJES PARA CALEFECTORES,TIRAJE DIXELL TB GDE C 150 x 73 GALV,28339.38,(C/U),330581,,
330590,GAS,TIRAJES PARA CALEFECTORES,TIRAJE DOMEC TB C 175 x 100 ENLOZADO,23069.44,(C/U),330590,,
330591,GAS,TIRAJES PARA CALEFECTORES,TIRAJE DOMEC TB C 175 x 100,10147.4,(C/U),330590,,
330592,GAS,TIRAJES PARA CALEFECTORES,TIRAJE DOMEC CAJA U C 175 x 100,14452.38,(C/U),330592,,
330600,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE CAJA U 5000 GDE 9050 C 152x78 LEG,29832.96,(C/U),330600,,
330601,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE TB 5000 GDE 9050 C 152 x 78 ENLOZ,23071.36,(C/U),330601,,
330602,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE TB 2500 CH (9025) C 101 x 56 ENLOZADO,22759.36,(C/U),330602,,
330603,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE TB 2500 CH (9025) C 101 x 56 GALV,10046.1,(C/U),330603,,
330604,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE TB 5000 GDE 9050 C 152 x 78 GALV,10147.4,(C/U),330604,,
330605,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE TB EURO CH C 122 x 57 GALV,10147.4,(C/U),330605,,
330606,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE TB EURO GDE C 182 x 90 GALV,10147.4,(C/U),330606,,
330607,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE CAJA U 2500 CH 9025 C 101 x 56,14452.38,(C/U),330607,,
330608,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE CAJA U 5000 GDE 9050 C 152x78,14452.38,(C/U),330608,,
330609,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE CAJA U EURO CH C 122 x 57,14452.38,(C/U),330609,,
330610,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE CAJA U EURO GDE C 182 x 90,14452.38,(C/U),330610,,
330611,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE TB EURO CH C 121 x 56 ENLOZ,23069.44,(C/U),330611,,
330612,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE TB EURO GDE C 182 x 90 ENLOZ,23069.44,(C/U),330612,,
330613,GAS,TIRAJES PARA CALEFECTORES,TIRAJE EMEGE CAJA U EURO GDE C 182 x 90 LEG,30625.42,(C/U),330613,,
330620,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 3000/6000 cal C 48 x 100 ENLOZ,23071.36,(C/U),330620,,
330621,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 2000 cal ENLOZ,23071.36,(C/U),330621,,
330622,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 2000/3000/6000 CH C 148 x 100 GALV,24697139,(C/U),330622,,
330623,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 2000/3000/6000 GDE C 152 x 100 GALV,10147.4,(C/U),330623,,
330624,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 8000 cal C 210 x 100 GALV,31913.14,(C/U),330624,,
330625,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 5000 cal GDE C 182 x 100 GALV,11219.1,(C/U),330625,,
330626,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 2000 cal CH C 126 x 76 GALV,7120.98,(C/U),330626,,
330627,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE CAJA U 2000/3000/6000 cal C 148 x 100,14452.38,(C/U),330627,,
330628,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE CAJA U 2000 L/NVA CH C 126 x76,14452.38,(C/U),330628,,
330629,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE CAJA U 5000 cal GDE C 180x100 LEGT,30625.42,(C/U),330629,,
330630,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE CAJA U 8000 cal C 100 x 210,14452.38,(C/U),,,
330631,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 5000 cal GDE C 182 x 100 ENLOZ,23069.44,(C/U),330630,,
330632,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE TB 2000 cal CH C 126 x 76 ENLOZ,23069.44,(C/U),330631,,
330633,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE CAJA U 3000 L/NVA C 102X153,14452.38,(C/U),,,
330634,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESKABE CAJA U 6000 L/NVA C 100X182,14452.38,(C/U),,,
330635,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ESLAVON DE LUJO C 62 x 148,10147.4,(C/U),,,
330640,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FLAMEX TB 148 x 70 ENLOZADO,23069.44,(C/U),330640,,
330650,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FOCO TB 2000 cal CH 106 x 58 ENLOZADO,12196.62,(C/U),330650,,
330651,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FOCO TB 4000/6000 GDE 150 x 80 ENLOZ LEG,13093.46,(C/U),330651,,
330652,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FOCO CAJA U 2000 cal CH 106 x 58 LEG,16525,(C/U),330652,,
330653,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FOCO CAJA U 4000/6000 cal 150 x 80 LEG,16525.02,(C/U),330653,,
330658,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FOGATA CHICO TB C 82 x 155,10147.4,(C/U),,,
330659,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FOGATA CHICO CAJA U C 82 x 155,14452.38,(C/U),,,
330660,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FOGATA GRANDE TB C 175 x 110 GALV,10147.4,(C/U),330660,,
330661,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FOGATA GRANDE CAJA U C 175 x 110,14452.38,(C/U),330661,,
330670,GAS,TIRAJES PARA CALEFECTORES,TIRAJE FREETECA TB 152 x 75 GALV,18037.48,(C/U),330670,,
330680,GAS,TIRAJES PARA CALEFECTORES,TIRAJE GLAMA TB C 155 x 92 GALV,31913.14,(C/U),330680,,
330681,GAS,TIRAJES PARA CALEFECTORES,TIRAJE GLAMA CAJA U C 155 x 92,14452.38,(C/U),330681,,
330690,GAS,TIRAJES PARA CALEFECTORES,TIRAJE HEINEKEN TB 159 x 74 GALV,31913.14,(C/U),330690,,
330700,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INELGA TB CHI C 130 x 65 GAL,18339.92,(C/U),330700,,
330701,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INELGA TB GDE C 150 x 75 GALV,20173.9,(C/U),330701,,
330702,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INELGA CAJA U CHI C 130 x 65,14452.38,(C/U),330702,,
330703,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INELGA CAJA U GDE C 150 x 75,14452.38,(C/U),330703,,
330710,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INPOPAR TB 3000/5000 GDE D 152 x 77 ENLOZ,23071.36,(C/U),330710,,
330711,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INPOPAR TB 1900 cal CH D 105 x 58 ENLOZ,20541.64,(C/U),330711,,
330712,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INPOPAR CAJA U 3000/5000 GDE D 152 x 77 LEG,10460.44,(C/U),330712,,
330713,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INPOPAR TB 3000/5000 GDE D 152 x 77 GALV,10147.4,(C/U),330713,,
330714,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INPOPAR TB 1900 cal CH D 105 x 58 GALV,10046.1,(C/U),330714,,
330715,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INPOPAR CAJA U 3000/5000 GDE D 152 x 77,14452.38,(C/U),330715,,
330716,GAS,TIRAJES PARA CALEFECTORES,TIRAJE INPOPAR CAJA U 1900 CH D 105 x 58,10379.22,(C/U),330716,,
330730,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE TB ETB3 CH C 91 x 60 ENLOZ,23071.36,(C/U),330730,,
330731,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE TB ETB5 GDE C 152 x 92 ENLOZ,23071.36,(C/U),330731,,
330732,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE TB ETB3 CH C 91 x 60 GALV,10046.1,(C/U),330732,,
330733,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE TB ETB5 GDE C 152 x 92 GALV,10147.4,(C/U),330733,,
330734,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE TB ETB3/5 MED 130 x 78 GALV,10147.4,(C/U),330734,,
330735,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE CAJA U ETB3 CH C 91 x 60,14452.38,(C/U),330735,,
330736,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE CAJA U ETB5 GDE C 152 x 92,14452.38,(C/U),330736,,
330737,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE TB ETB3/5 MED C 110 x 68 ENLOZ,23069.44,(C/U),330737,,
330738,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE CAJA U ETB 3/5 MED C 110 x 68,14452.38,(C/U),330738,,
330739,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE EB2000/3000 cal LEG,19289.28,(C/U),330739,,
330740,GAS,TIRAJES PARA CALEFECTORES,TIRAJE LONGVIE E5000 LEG,20213.44,(C/U),330740,,
330750,GAS,TIRAJES PARA CALEFECTORES,TIRAJE MAHE TB CH D 100 x 56 GALV,31913.14,(C/U),330750,,
330751,GAS,TIRAJES PARA CALEFECTORES,TIRAJE MAHE TB GDE D 150 x 78 GALV,10147.4,(C/U),330751,,
330752,GAS,TIRAJES PARA CALEFECTORES,TIRAJE MAHE CAJA U D 150 x 78,14452.38,(C/U),330752,,
330760,GAS,TIRAJES PARA CALEFECTORES,TIRAJE MARTIRI TB 148 x 66 GALV,31913.14,(C/U),330760,,
330761,GAS,TIRAJES PARA CALEFECTORES,TIRAJE MARTIRI CAJA U CH 148 x 66,27229.7,(C/U),330761,,
330762,GAS,TIRAJES PARA CALEFECTORES,TIRAJE MARTIRI CAJA U GDE 175 x 74,30625.42,(C/U),330762,,
330763,GAS,TIRAJES PARA CALEFECTORES,TIRAJE MARTIRI TB CH 148 x 66 ENLOZ,10349.52,(C/U),330763,,
330770,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS/VOLCAN TB CALORAMA 423/438/463100,16034.7,(C/U),330770,,
330772,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS/VOLCAN CAJA U CALORAMA 423/38/64100,33417.38,(C/U),330772,,
330773,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB CALORAMA 437 MED D 130x78 ENLOZ,23071.36,(C/U),330773,,
330774,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB CALORAMA 463 GDE D 175x100 ENLOZ,23071.36,(C/U),330774,,
330775,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB CALORAMA 423 CH D 95x57 GALV,10046.1,(C/U),330775,,
330776,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB CALORAMA 437 MED D 130x78 GALV,10147.4,(C/U),330776,,
330777,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB CALORAMA 463 GDE D 175x100 GALV,10147.4,(C/U),330777,,
330778,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB CALORAMA 412/414 D 15x8 GALV,10147.4,(C/U),330778,,
330779,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS CAJA U CALORAMA 423 CHI D 57 x 95,14452.38,(C/U),330779,,
330780,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS CAJA U CALORAMA 463 GDE D 100x175,14452.38,(C/U),330780,,
330781,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS CAJA U CALORAMA 437 MED D 78x130,14452.38,(C/U),330781,,
330782,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS CAJA U CALORAMA 412/14 D 80 x 150,14452.38,(C/U),330782,,
330783,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB CALORAMA 423 CH D 95x57 ENLOZ,23069.44,(C/U),330783,,
330784,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB CALORAMA 412/414 D 15x8 ENLOZ,23069.44,(C/U),330784,,
330785,GAS,TIRAJES PARA CALEFECTORES,TIREJE ORBIS TB 412/14 M/ACT LEGIT,11605.98,(C/U),,,
330786,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORBIS TB 416 M/ACT LEGIT,12260.56,(C/U),,,
330790,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORO AZUL TB CUADRADO D 115 x 145 ENLOZ,12051.3,(C/U),330790,,
330791,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORO AZUL TB D 155 x 76 GALVANIZADO,24697139,(C/U),330791,,
330792,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORO AZUL CAJA U CUADRADA D 65 x 115 - 145,14452.38,(C/U),330792,,
330793,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORO AZUL CAJA U D 155 x 76,14452.38,(C/U),330793,,
330794,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ORO AZUL TB D 155 x 76 ENLOZADO,10147.4,(C/U),330794,,
330800,GAS,TIRAJES PARA CALEFECTORES,TIRAJE RHEEM/SAIAR TB GDE D 155 x 86 GALV,10147.4,(C/U),330800,,
330801,GAS,TIRAJES PARA CALEFECTORES,TIRAJE RHEEM/SAIAR TB CHI D 90 x 54 GALV,31913.14,(C/U),330801,,
330802,GAS,TIRAJES PARA CALEFECTORES,TIRAJE RHEEM/SAIAR TB MED D 117 x 65 GALV,31913.14,(C/U),330802,,
330803,GAS,TIRAJES PARA CALEFECTORES,TIRAJE RHEEM/SAIAR CAJA U GDE D 155 x 86,12608.94,(C/U),330803,,
330804,GAS,TIRAJES PARA CALEFECTORES,TIRAJE RHEEM/SAIAR CAJA U CH D 90 x 54,14452.38,(C/U),330804,,
330805,GAS,TIRAJES PARA CALEFECTORES,TIRAJE RHEEM/SAIAR CAJA U MED D 117 x 65,14452.38,(C/U),330805,,
330810,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ROSARIO TB 12.8 x 7 GALV,31913.14,(C/U),330810,,
330811,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ROSARIO C 70 X 90,10147.4,(C/U),330811,,
330812,GAS,TIRAJES PARA CALEFECTORES,TIRAJE ROSARIO C 70 X 90 CAJA U,14452.38,(C/U),330812,,
330820,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SANSUR TB CAB TELESCOPICA ENLOZ LEG,9173.42,(C/U),330820,,
330821,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SANSUR TB MODERNO ENLOZ,18346.92,(C/U),330821,,
330822,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SANSUR D 80 x 150,10857.76,(C/U),,,
330830,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SEÑORIAL CAJA U 155 x 85,12608.94,(C/U),330830,,
330840,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SIMPLEX TB CHI D 110 x 72 GALV,31913.14,(C/U),330840,,
330841,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SIMPLEX TB GDE C 175 x 110 GALV,10147.4,(C/U),330841,,
330842,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SIMPLEX TB MED 148 x 76 GALV,31913.14,(C/U),330842,,
330843,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SIMPLEX CJA U GDE C 175 x 110,14452.38,(C/U),330843,,
330844,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SIMPLEX CAJA U CHI D 110 x 72,14452.38,(C/U),330844,,
330850,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SPAR TB 6000 cal D 150 x 82 ENLOZ,23071.36,(C/U),330850,,
330851,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SPAR TB 6000 cal D 150 x 82 GALV,10147.4,(C/U),330851,,
330852,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SPAR CAJA U 6000 cal GDE D 150 x 82,14452.38,(C/U),330852,,
330860,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SURREY TB 2000 CHI C 126 x 56 ENLOZ,10349.82,(C/U),330860,,
330861,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SURREY TB 2000 CHI C 126 x 56,10147.4,(C/U),330860,,
330862,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SURREY CAJA U 2000 CHI C 126 x 56,14452.38,(C/U),330862,,
330863,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SURREY TB 3000/5000 GDE C 155 x 82 ENLOZ,23069.44,(C/U),330863,,
330864,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SURREY TB 3000/5000 GDE C 155 x 82,10147.4,(C/U),,,
330865,GAS,TIRAJES PARA CALEFECTORES,TIRAJE SURREY CAJA U 3000/5000 GDE C 158 x 82,14452.38,(C/U),330865,,
330866,GAS,TIRAJES PARA CALEFECTORES,TIRAJE TURBOCAM D 82 x 150,10147.4,(C/U),,,
330867,GAS,TIRAJES PARA CALEFECTORES,TIRAJE TURBOCAM CAJA U D 82 X 150,14452.38,(C/U),,,
